region,country,year,population_m,organ,source,transplants,transplants_pmp
Europe,Latvia,2021,1.9,kidney,total,28,14.73684210526316
Europe,Latvia,2021,1.9,kidneypancreas,total,0,0
Europe,Latvia,2021,1.9,liver,deceased,1,0.5263157894736842
Europe,Latvia,2021,1.9,liver,domino,0,0
Europe,Latvia,2021,1.9,liver,living,0,0
Europe,Latvia,2021,1.9,liver,total,1,0.5263157894736842
Europe,Latvia,2021,1.9,lung,deceased,0,0
Europe,Latvia,2021,1.9,lung,living,0,0
Europe,Latvia,2021,1.9,lung,total,0,0
Europe,Latvia,2021,1.9,pancreas,total,0,0
Europe,Latvia,2021,1.9,smallbowel,total,0,0
Europe,Latvia,2022,1.8,heart,total,2,1.1111111111111112
Europe,Latvia,2022,1.8,kidney,deceased,40,22.22222222222222
Europe,Latvia,2022,1.8,kidney,living,3,1.6666666666666665
Europe,Latvia,2022,1.8,kidney,total,43,23.88888888888889
Europe,Latvia,2022,1.8,kidneypancreas,total,0,0
Europe,Latvia,2022,1.8,liver,deceased,3,1.6666666666666665
Europe,Latvia,2022,1.8,liver,domino,0,0
Europe,Latvia,2022,1.8,liver,living,0,0
Europe,Latvia,2022,1.8,liver,total,3,1.6666666666666665
Europe,Latvia,2022,1.8,lung,deceased,0,0
Europe,Latvia,2022,1.8,lung,living,0,0
Europe,Latvia,2022,1.8,lung,total,0,0
Europe,Latvia,2022,1.8,pancreas,total,0,0
Europe,Latvia,2022,1.8,smallbowel,total,0,0
Europe,Latvia,2023,1.8,heart,total,3,1.6666666666666665
Europe,Latvia,2023,1.8,kidney,deceased,43,23.88888888888889
Europe,Latvia,2023,1.8,kidney,living,3,1.6666666666666665
Europe,Latvia,2023,1.8,kidney,total,46,25.555555555555554
Europe,Latvia,2023,1.8,kidneypancreas,total,0,0
Europe,Latvia,2023,1.8,liver,deceased,1,0.5555555555555556
Europe,Latvia,2023,1.8,liver,domino,0,0
Europe,Latvia,2023,1.8,liver,living,0,0
Europe,Latvia,2023,1.8,liver,total,1,0.5555555555555556
Europe,Latvia,2023,1.8,lung,deceased,0,0
Europe,Latvia,2023,1.8,lung,living,0,0
Europe,Latvia,2023,1.8,lung,total,0,0
Europe,Latvia,2023,1.8,pancreas,total,0,0
Europe,Latvia,2023,1.8,smallbowel,total,0,0
Europe,Latvia,2024,1.8,heart,total,4,2.2222222222222223
Europe,Latvia,2024,1.8,kidney,deceased,55,30.555555555555554
Europe,Latvia,2024,1.8,kidney,living,1,0.5555555555555556
Europe,Latvia,2024,1.8,kidney,total,56,31.11111111111111
Europe,Latvia,2024,1.8,kidneypancreas,total,0,0
Europe,Latvia,2024,1.8,liver,deceased,6,3.333333333333333
Europe,Latvia,2024,1.8,liver,domino,0,0
Europe,Latvia,2024,1.8,liver,living,0,0
Europe,Latvia,2024,1.8,liver,total,6,3.333333333333333
Europe,Latvia,2024,1.8,lung,deceased,0,0
Europe,Latvia,2024,1.8,lung,living,0,0
Europe,Latvia,2024,1.8,lung,total,0,0
Europe,Latvia,2024,1.8,pancreas,total,0,0
Europe,Latvia,2024,1.8,smallbowel,total,0,0
Eastern Mediterranean,Lebanon,2007,3.7,kidney,living,80,21.62162162162162
Eastern Mediterranean,Lebanon,2007,3.7,kidney,total,80,21.62162162162162
Eastern Mediterranean,Lebanon,2008,4.1,kidney,deceased,28,6.829268292682928
Eastern Mediterranean,Lebanon,2008,4.1,kidney,living,80,19.512195121951223
Eastern Mediterranean,Lebanon,2008,4.1,kidney,total,108,26.34146341463415
Eastern Mediterranean,Lebanon,2009,4.2,heart,total,0,0
Eastern Mediterranean,Lebanon,2009,4.2,kidney,deceased,0,0
Eastern Mediterranean,Lebanon,2009,4.2,kidney,living,75,17.857142857142858
Eastern Mediterranean,Lebanon,2009,4.2,kidney,total,75,17.857142857142858
Eastern Mediterranean,Lebanon,2009,4.2,kidneypancreas,total,0,0
Eastern Mediterranean,Lebanon,2009,4.2,liver,deceased,0,0
Eastern Mediterranean,Lebanon,2009,4.2,liver,domino,0,0
Eastern Mediterranean,Lebanon,2009,4.2,liver,living,0,0
Eastern Mediterranean,Lebanon,2009,4.2,liver,total,0,0
Eastern Mediterranean,Lebanon,2009,4.2,lung,total,0,0
Eastern Mediterranean,Lebanon,2009,4.2,smallbowel,total,0,0
Eastern Mediterranean,Lebanon,2010,4.3,heart,total,0,0
Eastern Mediterranean,Lebanon,2010,4.3,kidney,deceased,4,0.9302325581395349
Eastern Mediterranean,Lebanon,2010,4.3,kidney,living,70,16.27906976744186
Eastern Mediterranean,Lebanon,2010,4.3,kidneypancreas,total,0,0
Eastern Mediterranean,Lebanon,2010,4.3,liver,deceased,1,0.23255813953488372
Eastern Mediterranean,Lebanon,2010,4.3,liver,total,1,0.23255813953488372
Eastern Mediterranean,Lebanon,2010,4.3,lung,total,0,0
Eastern Mediterranean,Lebanon,2010,4.3,smallbowel,total,0,0
Eastern Mediterranean,Lebanon,2011,4.3,heart,total,6,1.3953488372093024
Eastern Mediterranean,Lebanon,2011,4.3,kidney,deceased,15,3.488372093023256
Eastern Mediterranean,Lebanon,2011,4.3,kidney,living,65,15.116279069767442
Eastern Mediterranean,Lebanon,2011,4.3,kidney,total,80,18.6046511627907
Eastern Mediterranean,Lebanon,2011,4.3,kidneypancreas,total,0,0
Eastern Mediterranean,Lebanon,2011,4.3,liver,deceased,1,0.23255813953488372
Eastern Mediterranean,Lebanon,2011,4.3,liver,domino,0,0
Eastern Mediterranean,Lebanon,2011,4.3,liver,living,0,0
Eastern Mediterranean,Lebanon,2011,4.3,liver,total,1,0.23255813953488372
Eastern Mediterranean,Lebanon,2011,4.3,lung,deceased,0,0
Eastern Mediterranean,Lebanon,2011,4.3,lung,living,0,0
Eastern Mediterranean,Lebanon,2011,4.3,lung,total,0,0
Eastern Mediterranean,Lebanon,2011,4.3,pancreas,total,0,0
Eastern Mediterranean,Lebanon,2011,4.3,smallbowel,total,0,0
Eastern Mediterranean,Lebanon,2012,4.3,heart,total,6,1.3953488372093024
Eastern Mediterranean,Lebanon,2012,4.3,kidney,deceased,12,2.7906976744186047
Eastern Mediterranean,Lebanon,2012,4.3,kidneypancreas,total,0,0
Eastern Mediterranean,Lebanon,2012,4.3,liver,deceased,0,0
Eastern Mediterranean,Lebanon,2012,4.3,liver,domino,0,0
Eastern Mediterranean,Lebanon,2012,4.3,liver,living,0,0
Eastern Mediterranean,Lebanon,2012,4.3,liver,total,0,0
Eastern Mediterranean,Lebanon,2012,4.3,lung,deceased,0,0
Eastern Mediterranean,Lebanon,2012,4.3,lung,living,0,0
Eastern Mediterranean,Lebanon,2012,4.3,lung,total,0,0
Eastern Mediterranean,Lebanon,2012,4.3,pancreas,total,0,0
Eastern Mediterranean,Lebanon,2012,4.3,smallbowel,total,0,0
Eastern Mediterranean,Lebanon,2013,4.8,heart,total,2,0.4166666666666667
Eastern Mediterranean,Lebanon,2013,4.8,kidney,deceased,10,2.0833333333333335
Eastern Mediterranean,Lebanon,2013,4.8,kidney,living,109,22.708333333333336
Eastern Mediterranean,Lebanon,2013,4.8,kidney,total,119,24.791666666666668
Eastern Mediterranean,Lebanon,2013,4.8,liver,deceased,4,0.8333333333333334
Eastern Mediterranean,Lebanon,2013,4.8,liver,living,0,0
Eastern Mediterranean,Lebanon,2013,4.8,liver,total,4,0.8333333333333334
Eastern Mediterranean,Lebanon,2014,5,heart,total,2,0.4
Eastern Mediterranean,Lebanon,2014,5,kidney,deceased,10,2
Eastern Mediterranean,Lebanon,2014,5,kidney,living,81,16.2
Eastern Mediterranean,Lebanon,2014,5,kidney,total,91,18.2
Eastern Mediterranean,Lebanon,2014,5,kidneypancreas,total,0,0
Eastern Mediterranean,Lebanon,2014,5,liver,deceased,1,0.2
Eastern Mediterranean,Lebanon,2014,5,liver,total,1,0.2
Eastern Mediterranean,Lebanon,2014,5,lung,deceased,0,0
Eastern Mediterranean,Lebanon,2014,5,lung,living,0,0
Eastern Mediterranean,Lebanon,2014,5,lung,total,0,0
Eastern Mediterranean,Lebanon,2014,5,pancreas,total,0,0
Eastern Mediterranean,Lebanon,2014,5,smallbowel,total,0,0
Eastern Mediterranean,Lebanon,2015,5.9,heart,total,2,0.3389830508474576
Eastern Mediterranean,Lebanon,2015,5.9,kidney,deceased,6,1.0169491525423728
Eastern Mediterranean,Lebanon,2015,5.9,kidney,living,70,11.864406779661016
Eastern Mediterranean,Lebanon,2015,5.9,kidney,total,76,12.88135593220339
Eastern Mediterranean,Lebanon,2015,5.9,liver,deceased,2,0.3389830508474576
Eastern Mediterranean,Lebanon,2015,5.9,liver,domino,0,0
Eastern Mediterranean,Lebanon,2015,5.9,liver,living,3,0.5084745762711864
Eastern Mediterranean,Lebanon,2015,5.9,liver,total,5,0.847457627118644
Eastern Mediterranean,Lebanon,2018,6.1,heart,total,2,0.3278688524590164
Eastern Mediterranean,Lebanon,2018,6.1,kidney,deceased,4,0.6557377049180328
Eastern Mediterranean,Lebanon,2018,6.1,kidney,living,107,17.54098360655738
Eastern Mediterranean,Lebanon,2018,6.1,kidney,total,111,18.19672131147541
Eastern Mediterranean,Lebanon,2018,6.1,kidneypancreas,total,0,0
Eastern Mediterranean,Lebanon,2018,6.1,liver,deceased,1,0.1639344262295082
Eastern Mediterranean,Lebanon,2018,6.1,liver,domino,0,0
Eastern Mediterranean,Lebanon,2018,6.1,liver,living,8,1.3114754098360657
Eastern Mediterranean,Lebanon,2018,6.1,liver,total,9,1.4754098360655739
Eastern Mediterranean,Lebanon,2018,6.1,lung,deceased,1,0.1639344262295082
Eastern Mediterranean,Lebanon,2018,6.1,lung,living,0,0
Eastern Mediterranean,Lebanon,2018,6.1,lung,total,1,0.1639344262295082
Eastern Mediterranean,Lebanon,2018,6.1,pancreas,total,0,0
Eastern Mediterranean,Lebanon,2018,6.1,smallbowel,total,0,0
Europe,Lithuania,2000,3.7,kidney,deceased,57,15.405405405405405
Europe,Lithuania,2000,3.7,kidney,living,4,1.081081081081081
Europe,Lithuania,2000,3.7,kidney,total,61,16.486486486486484
Europe,Lithuania,2002,3.7,heart,total,0,0
Europe,Lithuania,2002,3.7,kidney,deceased,40,10.81081081081081
Europe,Lithuania,2002,3.7,kidney,living,1,0.27027027027027023
Europe,Lithuania,2002,3.7,kidney,total,41,11.08108108108108
Europe,Lithuania,2002,3.7,liver,deceased,1,0.27027027027027023
Europe,Lithuania,2002,3.7,liver,total,1,0.27027027027027023
Europe,Lithuania,2004,3.4,kidney,deceased,57,16.764705882352942
Europe,Lithuania,2004,3.4,kidney,living,4,1.1764705882352942
Europe,Lithuania,2004,3.4,kidney,total,61,17.941176470588236
Europe,Lithuania,2005,3.4,kidney,deceased,9,2.6470588235294117
Europe,Lithuania,2005,3.4,kidney,living,0,0
Europe,Lithuania,2005,3.4,kidney,total,9,2.6470588235294117
Europe,Lithuania,2006,3.4,heart,total,10,2.9411764705882355
Europe,Lithuania,2006,3.4,kidney,deceased,54,15.882352941176471
Europe,Lithuania,2006,3.4,kidney,living,6,1.7647058823529411
Europe,Lithuania,2006,3.4,kidney,total,60,17.647058823529413
Europe,Lithuania,2006,3.4,liver,deceased,3,0.8823529411764706
Europe,Lithuania,2006,3.4,liver,total,3,0.8823529411764706
Europe,Lithuania,2007,3.4,heart,total,15,4.411764705882353
Europe,Lithuania,2007,3.4,kidney,deceased,83,24.411764705882355
Europe,Lithuania,2007,3.4,kidney,living,9,2.6470588235294117
Europe,Lithuania,2007,3.4,kidney,total,92,27.058823529411764
Europe,Lithuania,2007,3.4,liver,deceased,8,2.3529411764705883
Europe,Lithuania,2007,3.4,liver,domino,0,0
Europe,Lithuania,2007,3.4,liver,living,1,0.29411764705882354
Europe,Lithuania,2007,3.4,liver,total,9,2.6470588235294117
Europe,Lithuania,2008,3.4,heart,total,5,1.4705882352941178
Europe,Lithuania,2008,3.4,kidney,deceased,46,13.529411764705882
Europe,Lithuania,2008,3.4,kidney,living,5,1.4705882352941178
Europe,Lithuania,2008,3.4,kidney,total,51,15
Europe,Lithuania,2008,3.4,kidneypancreas,total,4,1.1764705882352942
Europe,Lithuania,2008,3.4,liver,deceased,6,1.7647058823529411
Europe,Lithuania,2008,3.4,liver,total,6,1.7647058823529411
Europe,Lithuania,2008,3.4,lung,total,2,0.5882352941176471
Europe,Lithuania,2008,3.4,pancreas,total,4,1.1764705882352942
Europe,Lithuania,2009,3.3,heart,total,8,2.4242424242424243
Europe,Lithuania,2009,3.3,kidney,deceased,75,22.72727272727273
Europe,Lithuania,2009,3.3,kidney,living,9,2.7272727272727275
Europe,Lithuania,2009,3.3,kidney,total,84,25.454545454545457
Europe,Lithuania,2009,3.3,kidneypancreas,total,4,1.2121212121212122
Europe,Lithuania,2009,3.3,liver,deceased,7,2.121212121212121
Europe,Lithuania,2009,3.3,liver,total,7,2.121212121212121
Europe,Lithuania,2009,3.3,lung,total,3,0.9090909090909092
Europe,Lithuania,2010,3.3,heart,total,10,3.0303030303030303
Europe,Lithuania,2010,3.3,kidney,deceased,63,19.090909090909093
Europe,Lithuania,2010,3.3,kidney,living,8,2.4242424242424243
Europe,Lithuania,2010,3.3,kidney,total,71,21.515151515151516
Europe,Lithuania,2010,3.3,kidneypancreas,total,0,0
Europe,Lithuania,2010,3.3,liver,deceased,13,3.9393939393939394
Europe,Lithuania,2010,3.3,liver,domino,0,0
Europe,Lithuania,2010,3.3,liver,living,0,0
Europe,Lithuania,2010,3.3,liver,total,13,3.9393939393939394
Europe,Lithuania,2010,3.3,lung,total,0,0
Europe,Lithuania,2010,3.3,smallbowel,total,0,0
Europe,Lithuania,2011,3.3,heart,total,5,1.5151515151515151
Europe,Lithuania,2011,3.3,kidney,deceased,72,21.81818181818182
Europe,Lithuania,2011,3.3,kidney,living,3,0.9090909090909092
Europe,Lithuania,2011,3.3,kidney,total,75,22.72727272727273
Europe,Lithuania,2011,3.3,kidneypancreas,total,3,0.9090909090909092
Europe,Lithuania,2011,3.3,liver,deceased,12,3.6363636363636367
Europe,Lithuania,2011,3.3,liver,domino,0,0
Europe,Lithuania,2011,3.3,liver,living,0,0
Europe,Lithuania,2011,3.3,liver,total,12,3.6363636363636367
Europe,Lithuania,2011,3.3,lung,deceased,1,0.30303030303030304
Europe,Lithuania,2011,3.3,lung,living,0,0
Europe,Lithuania,2011,3.3,lung,total,1,0.30303030303030304
Europe,Lithuania,2011,3.3,pancreas,total,3,0.9090909090909092
Europe,Lithuania,2011,3.3,smallbowel,total,0,0
Europe,Lithuania,2012,3.3,heart,total,9,2.7272727272727275
Europe,Lithuania,2012,3.3,kidney,deceased,76,23.03030303030303
Europe,Lithuania,2012,3.3,kidney,living,12,3.6363636363636367
Europe,Lithuania,2012,3.3,kidney,total,88,26.666666666666668
Europe,Lithuania,2012,3.3,kidneypancreas,total,0,0
Europe,Lithuania,2012,3.3,liver,deceased,15,4.545454545454546
Europe,Lithuania,2012,3.3,liver,domino,0,0
Europe,Lithuania,2012,3.3,liver,living,0,0
Europe,Lithuania,2012,3.3,liver,total,15,4.545454545454546
Europe,Lithuania,2012,3.3,lung,deceased,3,0.9090909090909092
Europe,Lithuania,2012,3.3,lung,living,0,0
Europe,Lithuania,2012,3.3,lung,total,3,0.9090909090909092
Europe,Lithuania,2012,3.3,pancreas,total,0,0
Europe,Lithuania,2012,3.3,smallbowel,total,0,0
Europe,Lithuania,2013,3,heart,total,10,3.3333333333333335
Europe,Lithuania,2013,3,kidney,deceased,78,26
Europe,Lithuania,2013,3,kidney,living,7,2.3333333333333335
Europe,Lithuania,2013,3,kidney,total,85,28.333333333333332
Europe,Lithuania,2013,3,kidneypancreas,total,1,0.3333333333333333
Europe,Lithuania,2013,3,liver,deceased,13,4.333333333333333
Europe,Lithuania,2013,3,liver,domino,0,0
Europe,Lithuania,2013,3,liver,living,0,0
Europe,Lithuania,2013,3,liver,total,13,4.333333333333333
Europe,Lithuania,2013,3,lung,deceased,1,0.3333333333333333
Europe,Lithuania,2013,3,lung,living,0,0
Europe,Lithuania,2013,3,lung,total,1,0.3333333333333333
Europe,Lithuania,2013,3,pancreas,total,1,0.3333333333333333
Europe,Lithuania,2013,3,smallbowel,total,0,0
Europe,Lithuania,2014,3,heart,total,12,4
Europe,Lithuania,2014,3,kidney,deceased,59,19.666666666666668
Europe,Lithuania,2014,3,kidney,living,13,4.333333333333333
Europe,Lithuania,2014,3,kidney,total,72,24
Europe,Lithuania,2014,3,kidneypancreas,total,2,0.6666666666666666
Europe,Lithuania,2014,3,liver,deceased,12,4
Europe,Lithuania,2014,3,liver,domino,0,0
Europe,Lithuania,2014,3,liver,living,0,0
Europe,Lithuania,2014,3,liver,total,12,4
Europe,Lithuania,2014,3,lung,deceased,2,0.6666666666666666
Europe,Lithuania,2014,3,lung,living,0,0
Europe,Lithuania,2014,3,lung,total,2,0.6666666666666666
Europe,Lithuania,2014,3,pancreas,total,2,0.6666666666666666
Europe,Lithuania,2014,3,smallbowel,total,0,0
Europe,Lithuania,2015,2.9,heart,total,17,5.862068965517242
Europe,Lithuania,2015,2.9,kidney,deceased,106,36.55172413793104
Europe,Lithuania,2015,2.9,kidney,living,9,3.103448275862069
Europe,Lithuania,2015,2.9,kidney,total,115,39.6551724137931
Europe,Lithuania,2015,2.9,kidneypancreas,total,1,0.3448275862068966
Europe,Lithuania,2015,2.9,liver,deceased,14,4.827586206896552
Europe,Lithuania,2015,2.9,liver,domino,0,0
Europe,Lithuania,2015,2.9,liver,living,0,0
Europe,Lithuania,2015,2.9,liver,total,14,4.827586206896552
Europe,Lithuania,2015,2.9,lung,deceased,2,0.6896551724137931
Europe,Lithuania,2015,2.9,lung,living,0,0
Europe,Lithuania,2015,2.9,lung,total,2,0.6896551724137931
Europe,Lithuania,2015,2.9,pancreas,total,1,0.3448275862068966
Europe,Lithuania,2015,2.9,smallbowel,total,0,0
Europe,Lithuania,2016,2.9,heart,total,15,5.172413793103448
Europe,Lithuania,2016,2.9,kidney,deceased,105,36.20689655172414
Europe,Lithuania,2016,2.9,kidney,living,6,2.0689655172413794
Europe,Lithuania,2016,2.9,kidney,total,111,38.275862068965516
Europe,Lithuania,2016,2.9,kidneypancreas,total,2,0.6896551724137931
Europe,Lithuania,2016,2.9,liver,deceased,23,7.931034482758621
Europe,Lithuania,2016,2.9,liver,domino,0,0
Europe,Lithuania,2016,2.9,liver,living,0,0
Europe,Lithuania,2016,2.9,liver,total,23,7.931034482758621
Europe,Lithuania,2016,2.9,lung,deceased,3,1.0344827586206897
Europe,Lithuania,2016,2.9,lung,living,0,0
Europe,Lithuania,2016,2.9,lung,total,3,1.0344827586206897
Europe,Lithuania,2016,2.9,pancreas,total,2,0.6896551724137931
Europe,Lithuania,2016,2.9,smallbowel,total,0,0
Europe,Lithuania,2017,2.9,heart,total,7,2.413793103448276
Europe,Lithuania,2017,2.9,kidney,deceased,70,24.137931034482758
Europe,Lithuania,2017,2.9,kidney,living,6,2.0689655172413794
Europe,Lithuania,2017,2.9,kidney,total,76,26.20689655172414
Europe,Lithuania,2017,2.9,kidneypancreas,total,0,0
Europe,Lithuania,2017,2.9,liver,deceased,22,7.586206896551724
Europe,Lithuania,2017,2.9,liver,domino,0,0
Europe,Lithuania,2017,2.9,liver,living,0,0
Europe,Lithuania,2017,2.9,liver,total,22,7.586206896551724
Europe,Lithuania,2017,2.9,lung,deceased,1,0.3448275862068966
Europe,Lithuania,2017,2.9,lung,living,0,0
Europe,Lithuania,2017,2.9,lung,total,1,0.3448275862068966
Europe,Lithuania,2017,2.9,pancreas,total,0,0
Europe,Lithuania,2017,2.9,smallbowel,total,0,0
Europe,Lithuania,2018,2.9,heart,total,10,3.4482758620689657
Europe,Lithuania,2018,2.9,kidney,deceased,73,25.17241379310345
Europe,Lithuania,2018,2.9,kidney,living,11,3.793103448275862
Europe,Lithuania,2018,2.9,kidney,total,84,28.96551724137931
Europe,Lithuania,2018,2.9,kidneypancreas,total,0,0
Europe,Lithuania,2018,2.9,liver,deceased,19,6.551724137931035
Europe,Lithuania,2018,2.9,liver,domino,0,0
Europe,Lithuania,2018,2.9,liver,living,0,0
Europe,Lithuania,2018,2.9,liver,total,19,6.551724137931035
Europe,Lithuania,2018,2.9,lung,deceased,0,0
Europe,Lithuania,2018,2.9,lung,living,0,0
Europe,Lithuania,2018,2.9,lung,total,0,0
Europe,Lithuania,2018,2.9,pancreas,total,0,0
Europe,Lithuania,2019,2.9,heart,total,8,2.7586206896551726
Europe,Lithuania,2019,2.9,kidney,deceased,96,33.10344827586207
Europe,Lithuania,2019,2.9,kidney,living,7,2.413793103448276
Europe,Lithuania,2019,2.9,kidney,total,103,35.51724137931035
Europe,Lithuania,2019,2.9,kidneypancreas,total,0,0
Europe,Lithuania,2019,2.9,liver,deceased,17,5.862068965517242
Europe,Lithuania,2019,2.9,liver,domino,0,0
Europe,Lithuania,2019,2.9,liver,living,0,0
Europe,Lithuania,2019,2.9,liver,total,17,5.862068965517242
Europe,Lithuania,2019,2.9,lung,deceased,1,0.3448275862068966
Europe,Lithuania,2019,2.9,lung,living,0,0
Europe,Lithuania,2019,2.9,lung,total,1,0.3448275862068966
Europe,Lithuania,2019,2.9,pancreas,total,0,0
Europe,Lithuania,2020,2.7,heart,total,10,3.7037037037037033
Europe,Lithuania,2020,2.7,kidney,deceased,79,29.259259259259256
Europe,Lithuania,2020,2.7,kidney,living,3,1.111111111111111
Europe,Lithuania,2020,2.7,kidney,total,82,30.370370370370367
Europe,Lithuania,2020,2.7,liver,deceased,14,5.185185185185185
Europe,Lithuania,2020,2.7,liver,domino,0,0
Europe,Lithuania,2020,2.7,liver,living,0,0
Europe,Lithuania,2020,2.7,liver,total,14,5.185185185185185
Europe,Lithuania,2020,2.7,lung,deceased,1,0.37037037037037035
Europe,Lithuania,2020,2.7,lung,living,0,0
Europe,Lithuania,2020,2.7,lung,total,1,0.37037037037037035
Europe,Lithuania,2021,2.7,heart,total,6,2.222222222222222
Europe,Lithuania,2021,2.7,kidney,deceased,94,34.81481481481481
Europe,Lithuania,2021,2.7,kidney,living,8,2.962962962962963
Europe,Lithuania,2021,2.7,kidney,total,102,37.77777777777778
Europe,Lithuania,2021,2.7,kidneypancreas,total,1,0.37037037037037035
Europe,Lithuania,2021,2.7,liver,deceased,22,8.148148148148147
Europe,Lithuania,2021,2.7,liver,domino,0,0
Europe,Lithuania,2021,2.7,liver,total,22,8.148148148148147
Europe,Lithuania,2021,2.7,lung,deceased,1,0.37037037037037035
Europe,Lithuania,2021,2.7,lung,living,0,0
Europe,Lithuania,2021,2.7,lung,total,1,0.37037037037037035
Europe,Lithuania,2021,2.7,pancreas,total,1,0.37037037037037035
Europe,Lithuania,2022,2.7,heart,total,9,3.333333333333333
Europe,Lithuania,2022,2.7,kidney,deceased,77,28.518518518518515
Europe,Lithuania,2022,2.7,kidney,living,5,1.8518518518518516
Europe,Lithuania,2022,2.7,kidney,total,82,30.370370370370367
Europe,Lithuania,2022,2.7,kidneypancreas,total,1,0.37037037037037035
Europe,Lithuania,2022,2.7,liver,deceased,32,11.851851851851851
Europe,Lithuania,2022,2.7,liver,domino,0,0
Europe,Lithuania,2022,2.7,liver,living,0,0
Europe,Lithuania,2022,2.7,liver,total,32,11.851851851851851
Europe,Lithuania,2022,2.7,lung,deceased,1,0.37037037037037035
Europe,Lithuania,2022,2.7,lung,living,0,0
Europe,Lithuania,2022,2.7,lung,total,1,0.37037037037037035
Europe,Lithuania,2022,2.7,pancreas,total,1,0.37037037037037035
Europe,Lithuania,2023,2.7,heart,total,12,4.444444444444444
Europe,Lithuania,2023,2.7,kidney,deceased,97,35.925925925925924
Europe,Lithuania,2023,2.7,kidney,living,6,2.222222222222222
Europe,Lithuania,2023,2.7,kidney,total,103,38.148148148148145
Europe,Lithuania,2023,2.7,kidneypancreas,total,2,0.7407407407407407
Europe,Lithuania,2023,2.7,liver,deceased,30,11.11111111111111
Europe,Lithuania,2023,2.7,liver,domino,0,0
Europe,Lithuania,2023,2.7,liver,living,0,0
Europe,Lithuania,2023,2.7,liver,total,30,11.11111111111111
Europe,Lithuania,2023,2.7,lung,deceased,0,0
Europe,Lithuania,2023,2.7,lung,living,0,0
Europe,Lithuania,2023,2.7,lung,total,0,0
Europe,Lithuania,2023,2.7,pancreas,total,2,0.7407407407407407
Europe,Lithuania,2024,2.7,heart,total,8,2.962962962962963
Europe,Lithuania,2024,2.7,kidney,deceased,101,37.407407407407405
Europe,Lithuania,2024,2.7,kidney,living,7,2.5925925925925926
Europe,Lithuania,2024,2.7,kidney,total,108,40
Europe,Lithuania,2024,2.7,kidneypancreas,total,0,0
Europe,Lithuania,2024,2.7,liver,deceased,20,7.4074074074074066
Europe,Lithuania,2024,2.7,liver,domino,0,0
Europe,Lithuania,2024,2.7,liver,living,0,0
Europe,Lithuania,2024,2.7,liver,total,20,7.4074074074074066
Europe,Lithuania,2024,2.7,lung,deceased,3,1.111111111111111
Europe,Lithuania,2024,2.7,lung,living,0,0
Europe,Lithuania,2024,2.7,lung,total,3,1.111111111111111
Europe,Lithuania,2024,2.7,pancreas,total,0,0
Europe,Lithuania,2024,2.7,smallbowel,total,0,0
Europe,Luxembourg,2000,0.4,kidney,deceased,8,20
Europe,Luxembourg,2000,0.4,kidney,living,0,0
Europe,Luxembourg,2000,0.4,kidney,total,8,20
